labels,text,lang,sentiment
ham,CaLM DOWN ON THEACUSATIONS..IXT U COS IWANA SAIT QUE WOTU R DOIN A WW/END... M'ONT MAINTENANT DANS AES..RING MOI SI UR4 NETHING SAT.LOVE J XXX.,french,Positive
ham,"Bien sûr, il n'y a rien d'autre que du jus romantique un peu seulement du lor.",french,Neutral
ham,J'ai vu que j'avais perdu du poids.,french,Neutral
ham,Avez-vous déjà eu un pied avant?,french,Neutral
ham,"En fait, nvm, a obtenu de l'argent en enfer, nous sommes toujours sur pour &lt;#&gt; ish?",french,Neutral
ham,"Ok, ok, alors, qu'est-ce que c'est que le plan d'aujourd'hui?",french,Neutral
ham,Tu pourrais m'envoyer un pix?,french,Neutral
ham,Quelle marque?,french,Neutral
ham,"C'est très gênant pour ta soeur, non?",french,Neutral
ham,Qu'est-ce qu'il fait pour l'empêcher de venir à sa reine?,french,Neutral
spam,Burger King - Vous voulez jouer au footy dans un stade haut? Obtenez 2 Burger King avant le 1er sept et aller Grand ou Super avec Coca-Cola et sortir un gagnant,french,Positive
ham,Un jour un crabe courait sur le rivage de la mer..Les vagues sont venues n défriché les empreintes du crabe.. Crab demandé: étant mon frnd y r u défrichant mes belles empreintes? Waves a répondu: Un renard suivait les empreintes ur pour vous attraper! thats y i défriché:) frndsship ne laisse jamais u dwn :-) GUD nyt..,french,Positive
ham,Je suis sûr qu'ils vont comprendre ça! Le vin * bonne idée vient d'avoir une limace!,french,Neutral
ham,Lol tu ne te sentiras pas mal quand j'utiliserai son argent pour t'emmener à un dîner de steak =D,french,Positive
spam,Ce message vous est apporté par GMW Ltd. et n'est pas connecté au,french,Neutral
ham,"Chérie, espère que tu n'auras pas ce genre de journée! Ayez-en une avec beaucoup de raisons de sourire. Biola",french,Neutral
ham,Grand. Ne jamais être meilleur. Chaque jour donne encore plus de raisons de remercier Dieu,french,Positive
spam,Pas entendu de U4 un moment. Appelez 4 rude chat ligne privée 01223585334 à cum. Wan 2C photos de moi gettin bâché puis texte PIX à 8552. 2Fin envoyer STOP 8552 SAM xxx,french,Negative
ham,Alors on doit marcher partout... on ne peut pas prendre le tram. Mon cousin a dit qu'il pouvait marcher jusqu'au marché des victimes de notre hôtel.,french,Neutral
ham,Rends-lui mes salutations.,french,Neutral
spam,"U can WIN £100 of Music Gift Bonkers chaque semaine à partir de MAINTENANT Txt le mot DRAW à 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessAbonnement",french,Positive
ham,Gr8. Alors comment gérer le trafic de l'île de Victoria. Plus quand l'album est dû,french,Positive
spam,PRIVÉ! Votre relevé de compte de 2003 pour 07815296484 indique 800 points S.I.M. non revus. Appelez le 08718738001 Code d'identification 41782 Expire 18/11/04,french,Neutral
ham,"Non, mais le lecteur flou peut",french,Neutral
ham,Alors pourquoi personne ne me parle,french,Neutral
ham,"Ok, maintenant, vous êtes au castor?",french,Neutral
ham,Je ne peux pas. Je me sens nauséeuse. Je suis tellement énervé. Je n'ai pas mangé de bonbons toute la semaine parce que aujourd'hui je prévoyais de sortir. Je mangeais toute la semaine. Et maintenant je n'ai pas faim:/,french,Neutral
ham,"Yo, d'une façon ou d'une autre on pourrait aller chercher quelque chose ce soir?",french,Neutral
ham,Les filles cherchent la situation.,french,Neutral
ham,Okie Okie Muz se sert d'e illimité Haha...,french,Positive
ham,Je pense que Steve a sûrement un guichet :),french,Positive
ham,"Oui, je pense que mon gars habituel s'est encore évanoui de la nuit dernière, si tu trouves quelqu'un, préviens-moi et je jetterai la balle.",french,Neutral
ham,Tu m'appelles alter à 11 h.,french,Neutral
spam,"Nouveaux Mobiles à partir de 2004, DOIVENT GO! Txt: NOKIA to No: 89545 & collectionner le vôtre aujourd'hui! À partir de UNIQUEMENT £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",french,Neutral
spam,18 jours avant le lancement de l'Euro2004! U sera tenu informé de toutes les dernières actualités et résultats quotidiens. Désabonnement envoyer GET EURO STOP à 83222.,french,Negative
ham,C'est tout ce qu'il y a de mieux avec ça.,french,Negative
ham,Merci beaucoup pour l'appel. J'apprécie vos soins.,french,Neutral
ham,"8 au plus tard, g est toujours là si vous pouvez ramasser quelques munitions et voulez donner à la nouvelle ak un essai",french,Negative
ham,"Elle va bien, elle envoie ses salutations.",french,Neutral
ham,Je t'ai envoyé des billets de &lt;#&gt;,french,Neutral
ham,Merci beaucoup pour vos souhaits pour mon anniversaire. Merci de rendre mon anniversaire vraiment mémorable.,french,Neutral
ham,Tu veux que je vienne en ligne?,french,Neutral
ham,"Oui, ne va pas te coucher, je reviens avant minuit.",french,Neutral
ham,Bonjour rendez-nous nos documents que nous avons soumis pour prêt de STAPATI,french,Neutral
ham,"C'est bon, on trouvera un moyen.",french,Neutral
ham,"Tu es partout la saleté, sur le sol, les fenêtres, même sur ma chemise. Et parfois quand j'ouvre la bouche, tu es tout ce qui sort. Je rêve de mon monde sans toi, alors la moitié de mes tâches sont dehors aussi. Un temps de joie pour moi, beaucoup de télés que je vais voir. Mais je suppose que comme tout ce que tu dois juste exister, comme la pluie, la grêle et la brume, et quand mon temps ici est fini, toi et moi devenons un.",french,Negative
ham,Lul im gettin quelques ragots juteux à l'hôpital. Deux infirmières parlent de la graisse qu'ils sont gettin. Et on pense qu'elle est obèse.,french,Neutral
ham,Comment ça marche?,french,Neutral
spam,"C'est la 2ème fois que nous avons essayé 2 contact u. U ont gagné le prix 750 Pound. 2 réclamation est facile, appelez 08712101358 MAINTENANT! Seulement 10p par min. BT-national-rate",french,Neutral
ham,J'ai laissé mon téléphone chez moi et j'ai vu mes messages.,french,Neutral
ham,Ils ne mettent pas ces trucs sur les routes pour les empêcher d'être glissants là-bas?,french,Neutral
ham,Comment était le txting et la conduite,french,Neutral
ham,AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT Overdose of Work HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,french,Negative
ham,Ü la collecte de l'ordinateur portable ur puis va configurer da paramètres izzit?,french,Neutral
ham,"Je suppose que tu pourrais être aussi bonne excuse que n'importe qui, Lol.",french,Positive
ham,Qu'est-ce que tu fais?,french,Neutral
ham,Alors mange une merde et attends la salope du visage d'un singe...,french,Neutral
ham,"Bonjour, vous voulez vous joindre à moi avec les mailles plus tard?Rencontrez-les à cinq heures.Appelez-vous après la classe.",french,Neutral
ham,"Ah, vous voyez, vous devez être dans le lingo. Je vous ferai savoir qu'il est quand a fini de le faire!",french,Neutral
spam,Vous avez 1 nouveau message. S'il vous plaît appelez 087152525273,french,Neutral
ham,Tu es toujours au Grand Prix?,french,Positive
ham,Vous n'avez pas d'offre de message,french,Neutral
spam,"WINNER!! En tant que client de réseau apprécié, vous avez été sélectionné pour recevoir une récompense de £900! Pour réclamer un appel 09061701461. Code de réclamation KL341. Valable 12 heures seulement.",french,Positive
ham,Ça va gâcher ta thèse!,french,Neutral
spam,"Voici votre code de réduction RP176781. Pour arrêter d'autres messages, arrêtez de répondre. www.regalportfolio.co.uk. Services à la clientèle 08717205546",french,Neutral
spam,"Si vous ne le faites pas, votre prix ira à un autre client. T&C à www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Veuillez rappeler si occupé",french,Neutral
ham,Er mw im rempli tuth is hight,french,Neutral
ham,"Chère, prends soin de toi. Je viens juste de rentrer chez moi.amour u beaucoup.",french,Neutral
ham,Jay devient très impatient et belligérant.,french,Negative
ham,"Combattre avec le monde est facile, u soit gagner ou perdre bt combatng avec quelque1 qui est proche de u est dificult si u perdre - u perdre si u gagner - u toujours perdre.",french,Neutral
ham,"Salut Elaine, est-ce que la réunion d'aujourd'hui est confirmée?",french,Neutral
ham,J'espère que vous ne vous amusez pas trop sans moi!! voir u demain love jess x,french,Positive
ham,"A la merveilleuse Okors, passez un bon mois. Nous vous chérissons les gars et vous souhaitons bien chaque jour. MojiBiola",french,Neutral
ham,"Bonjour. Ils vont au pub du village à 8 heures, donc soit venez ici, soit là-bas en conséquence.",french,Neutral
ham,"Je vais dire non, désolé, mais comme d'habitude, je commence à paniquer.",french,Negative
ham,"Ça a l'air délicieux, papa veut te manger toute la nuit!",french,Neutral
ham,Hey darlin.. Je peux prendre u à l'université si u me dire Wen & où 2 mt.. love Pete xx,french,Positive
ham,Descendez dans Gandhipuram et marchez pour traverser la route coupée. Côté droit &lt;#&gt; rue et tournez à droite.,french,Neutral
ham,Désolé d'avoir été si pauvre... mais seulement 4 une nuit... Tmr u aura une toute nouvelle chambre 2 dans...,french,Neutral
ham,Yo im juste à côté de votre travail,french,Neutral
ham,Prenez votre temps et profitez de votre dîner...,french,Neutral
spam,URGENT C'est notre 2e tentative de contacter U. Votre prix £900 de YESTERDAY est toujours en attente de collecte.,french,Positive
ham,"Aujourd'hui, les gens n'aiment pas l'opportunité laxinorfiquée de brambling d'entropification.... Avez-vous déjà choisi oblisingatement les livres ur pour l'amplikater masteriastering de la fidalfication? C'est très champlaxigating, je pense que c'est atroce.. Wotz Ur Opinion??? Junna",french,Neutral
ham,Haha... peut... mais je dîne avec mon cousin...,french,Positive
ham,"CHA QUITAMUZING THÈMES SCOOL BABE,PROBOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME S'IL VOUS plaît",french,Positive
ham,"Mon ami vient d'arriver et dit qu'il est en train de monter sa commande de quelques grammes (il a $ &lt;#&gt; ), quand pouvez-vous venir ici?",french,Neutral
ham,Me rencontrer est mon travail... Tel-moi quand je ferai mon travail demain,french,Neutral
ham,J'ai dit que ça arriverait mercredi.,french,Neutral
ham,J'ai reçu un appel d'un numéro de ligne fixe... On me demande de venir à Anna Nagar... Je partirai dans l'après-midi,french,Neutral
ham,Grand frère a vraiment gratté le baril avec cette douche d'inadaptés sociaux,french,Positive
ham,Je ne peux pas choisir le téléphone tout de suite.,french,Negative
spam,Natalja (25/F) vous invite à être son ami. Réponse OUI-440 ou NO-440 Voir elle: www.SMS.ac/u/nat27081980 STOP? Envoyer STOP FRND au 62468,french,Negative
ham,"Oui, j'espère, si Tyler ne peut pas le faire, je pourrais peut-être demander un peu.",french,Neutral
ham,"Cool, envoie-moi un texto quand tu partiras.",french,Positive
ham,"Je n'ai que 3 ans, mais jusqu'à 9 ans!",french,Neutral
ham,Combien de temps faut-il pour l'obtenir.,french,Neutral
ham,Pourquoi elle veut me parler?,french,Neutral
ham,A la maison aussi.,french,Neutral
ham,Le bus part à &lt;#&gt;,french,Neutral
ham,"Bonjour, à l'atelier de réparation, la seule raison pour laquelle je suis debout à cette heure.",french,Neutral
ham,Est-ce qu'il n'y a pas de &lt;#&gt;?,french,Neutral
ham,Alors comment va Scotland. Espérons que vous n'êtes pas sur de montrer vos tendances JJC. Prenez soin. Vivez le rêve,french,Neutral
ham,"Bonjour, aujourd'hui je suis en retard pour 1h.",french,Negative
ham,"Je suis à Tirupur da, une fois que vous avez commencé de bureau appelez-moi.",french,Neutral
ham,Si vous étiez / êtes libre je peux donner. Sinon nalla adi entey nattil kittum,french,Neutral
ham,Ü neva me dit comment je ne suis pas à la maison à l'arrière...,french,Neutral
ham,"Dommage, * était d'humeur pour ça. Donc... d'autres suggestions?",french,Neutral
ham,4 lor...,french,Neutral
ham,Ce congé d'une semaine que j'ai mis à connaître cette fois.,french,Neutral
ham,Ta chatte est parfaite!,french,Neutral
ham,Geeee... Je t'aime tellement que je peux à peine le supporter,french,Positive
ham,"Demain, je ne vais pas au théâtre... Pour que je puisse venir où que tu m'appelles... Dites-moi où et quand venir demain.",french,Neutral
ham,"Ils n'ont pas joué un jour l'an dernier, même s'ils ont une très bonne équipe.",french,Neutral
ham,"J'ai oublié qu'il me faut 3 ans pour me doucher, désolé.",french,Neutral
ham,Mes amis appellent la même chose.,french,Neutral
ham,Les hommes de mode ou vous êtes partis.,french,Neutral
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK POUR NOTRE MEMBRE **** SUP PLUS DE 300% ************ Symbole Nasdaq CDGT C'est un $5.00 par..,french,Neutral
ham,"J'imagine qu'il serait très gentil, contrairement aux autres docteurs qui traitent leurs patients comme des dindes.",french,Neutral
ham,Ar 6 comme Dat Lor.,french,Neutral
ham,Si nous gagnons son vrai 1 côté pour longtemps.,french,Neutral
ham,"Une pensée swt: ""Ne jamais se lasser de faire des petites choses 4 personnes aimables.."" Coz..somtimes ces petites choses occupent la plus grande partie de leurs Cœurs.. Gud ni8",french,Neutral
spam,"Magasiner jusqu'à u Drop, EST-CE VOUS, soit 10K, 5K, £500 Chèque de voyage en espèces ou £100, Appelez maintenant, 09064011000. NTT PO Box CR01327BT fixe coût 150ppm mobile varient",french,Negative
ham,J'ai dû aller à la banque pour autoriser le paiement.,french,Neutral
ham,"Bonjour, mon grand-père a expiré. Je suis en congé aujourd'hui.",french,Neutral
ham,Super da:) bon remplacement pour murali,french,Positive
ham,Tu peux m'envoyer le numéro de Ashley?,french,Neutral
ham,Bien reçu. Nous allons probablement rem dans une vingtaine d'années.,french,Neutral
ham,Comment allez-vous voir des films de votre côté?,french,Neutral
ham,Jay dit que tu es un double pédé,french,Neutral
spam,"Bonjour d'Orange. Pour 1 mois d'accès gratuit aux jeux, aux nouvelles et au sport, plus 10 textes gratuits et 20 messages photos, répondez OUI.",french,Neutral
ham,"Ce qui est pire, un mec qui veut toujours faire la fête ou un mec qui dépose plainte sur les trois toxicomanes avec qui il vit.",french,Neutral
ham,Yoyyooo u savent comment changer les permissions pour un lecteur dans mac. Mon lecteur flash USB,french,Neutral
ham,"K Je pars bientôt, je serai là un peu après 9 heures.",french,Neutral
ham,Vous êtes là dans la chambre.,french,Neutral
ham,"Désolé, je t'appellerai plus tard. Au revoir.",french,Negative
spam,Gratuit pour la 1ère semaine! No1 Nokia tone 4 ur mobile chaque semaine juste txt NOKIA à 8077 Obtenez txting et dites à vos partenaires. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,french,Neutral
ham,"Je suis de retour, je sais quand tu es prête.",french,Neutral
ham,&lt;#&gt; en mca. Mais non conforme.,french,Neutral
ham,Tante huai juan ne décroche jamais son téléphone,french,Neutral
ham,"Non, sur le chemin du retour, alors si ce n'était pour la longue période sèche, la saison aurait été finie.",french,Neutral
ham,ont * peu de choses à faire. mai être dans * pub plus tard.,french,Negative
spam,Ce message est gratuit. Bienvenue dans le nouveau et amélioré Sex & Dogging club! Pour vous désabonner de ce service répondez STOP. msgs@150p 18+seulement,french,Negative
ham,Il faut environ &lt;#&gt; min,french,Neutral
spam,"Félicitations! Merci à un bon ami U ont WON le prix £2.000 Xmas. 2 réclamation est facile, il suffit de téléphoner 08718726978 MAINTENANT! Seulement 10p par minute. BT-national-tarif",french,Positive
ham,Mes oncles à Atlanta vous souhaitent un bon semestre.,french,Neutral
ham,"Un garçon adorait une fille. Il appsd bt elle n'a pas l'esprit. He gv lv lttrs, Bt ses frnds jetés thm. Encore un garçon a décidé 2 aproach d gal, dt temps un camion était en vitesse vers d gal. Wn il était environ 2 coups d fille, d garçon couru comme l'enfer n l'a sauvé. Elle a demandé 'hw cn u run si rapide?' D garçon a répondu ""Boost est d secret de mon énergie"" n instantanément d fille criait ""notre énergie"" n Ton vécu heureux 2gthr boisson boost evrydy Moral de d histoire:- Je hv libre msgs:D;): gud ni8",french,Positive
ham,"J'ai pas essayé, et j'ai décidé de ne pas partir.",french,Neutral
ham,"Comment ma personne préférée aujourd'hui? r u travailler dur? ne pouvait pas dormir à nouveau la dernière nite presque a sonné u à 4,30",french,Neutral
spam,"But! Arsenal 4 (Henry, 7 vs Liverpool 2 Henry marque avec un simple tir de 6 mètres d'une passe de Bergkamp pour donner à Arsenal une marge de 2 buts après 78 minutes.",french,Neutral
ham,J'étudierai dans le sch ou je rentrerai chez moi?,french,Neutral
spam,U 447801259231 ont un admirateur secret qui cherche 2 prendre contact avec U-find qui ils R*revel qui pense UR si spécial-appel sur 09058094597,french,Neutral
ham,Xavier a un sac de couchage et je me fatigue.,french,Negative
ham,C'est l'espoir que vous avez apprécié votre jeu hier. Désolé je n'ai pas été en contact mais pls savent que vous êtes tendrement bein thot off. Avoir une bonne semaine. Abiola,french,Positive
ham,"Haha s'habitue à conduire à l'homme usf, je connais beaucoup de pierres",french,Positive
ham,Appeler au numéro disponible en rendez-vous et demander de connecter l'appel à waheed fathima.,french,Neutral
ham,"Je n'ai rien entendu et il ne répond pas à mes textos, donc je suppose qu'il s'est évanoui.",french,Neutral
ham,Je suis sur le chemin pour rentrer chez moi.,french,Neutral
ham,"Tu as fait ma journée, passe une bonne journée aussi.",french,Neutral
ham,Je suis sur le chemin de fer,french,Neutral
ham,Vous avez enregistré Sinco en tant que Payee. Connectez-vous à icibank.com et entrez URN &lt;#&gt; pour confirmer. Méfiez-vous des fraudes.,french,Neutral
ham,Faites un excellent voyage en Inde. Et apportez la lumière à tout le monde non seulement avec le projet mais avec tout le monde qui a de la chance de vous voir sourire.,french,Positive
ham,Yo nous regardons un film sur netflix,french,Neutral
ham,Bonjour! Comment allez-vous et comment ça s'est passé samedi? Je textais juste pour voir si vous aviez décidé de faire n'importe quoi tomo. Pas que j'essaie de m'inviter ou quoi que ce soit!,french,Neutral
ham,Où on se retrouve?,french,Neutral
spam,Devinez quoi! Quelqu'un que vous connaissez secrètement vous! Vous voulez savoir qui c'est? Appelez-nous sur 09065394973 de Landline DATEBox1282EssexCM61XN 150p/min 18,french,Neutral
ham,"Hé, on va pour la leçon de lo ou la gym?",french,Neutral
ham,Squeeeeze!! C'est le câlin de Noël.. Si u like mon frndshp den câlin me dos.. Si u obtenir 3 u r mignon:) 6 u r luvd:* 9 u r si chanceux;) Aucun? Les gens détestent u:,french,Positive
ham,Lemme sait quand tu es là.,french,Neutral
ham,Je pensais pouvoir faire du jazz puis zoomer pour ciner... en fait ce soir je suis libre leh... et il y a une leçon de kb ce soir,french,Neutral
ham,Oh et au fait vous avez plus de nourriture dans votre frigo! Vous voulez aller manger ce soir?,french,Neutral
ham,C'est la première fois que tu utilises ce genre de mots.,french,Neutral
ham,Donc le soleil est anti-somnifère.,french,Neutral
ham,Il y a de la pizza végétarienne...,french,Neutral
ham,"Nous connaissons TAJ MAHAL comme symbole d'amour. Mais les autres faits moins connus 1. Mumtaz était la 4ème femme de Shahjahan, sur ses 7 épouses. 2. Shahjahan a tué le mari de Mumtaz pour l'épouser. 3. Mumtaz est mort dans son &lt;#&gt; l'accouchement. 4. Il a ensuite épousé la sœur de Mumtaz. Question se pose où l'enfer est l'AMOUR?: - -Le Grand Hari-",french,Positive
ham,Tous les garçons se sont moqués de moi aujourd'hui. Ok je n'ai aucun problème. J'ai juste envoyé un message juste pour s'amuser,french,Positive
ham,J'ai rendez-vous avec ma frêne à 7h30.,french,Neutral
spam,"HOT LIVE FANTASIES appelez maintenant 08707509020 Juste 20p par min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 est un appel à tarifs nationaux",french,Negative
ham,Ne peut pas utiliser de timbres étrangers dans ce pays. Bonne conférence.,french,Neutral
ham,"La foi rend les choses possibles, l'espoir fait fonctionner les choses, l'amour rend les choses belles,Puissiez-vous avoir tous les trois ce Noël! Joyeux Noël!",french,Neutral
ham,"Savez-vous pourquoi Dieu a créé l'espace entre vos doigts..? Ainsi, Celui qui est fait pour vous vient &amp; remplit ces espaces en tenant votre main avec AMOUR..!",french,Neutral
ham,"Lemme sait quand je peux passer et prendre, je suis libre en gros n'importe quand après 1 tout ce semestre",french,Negative
ham,Tu seras toujours en stock demain/aujourd'hui?,french,Neutral
ham,J'étais sur le point de le faire quand j'ai envoyé un texto.,french,Neutral
ham,Dunno lei il neva dit...,french,Neutral
ham,Je devrais vous envoyer mon numéro de compte.,french,Neutral
ham,"Ce sera dur, mais je ferai ce que j'ai à faire.",french,Neutral
ham,Ouaip,french,Neutral
ham,J'ai passé un bon moment aussi. C'est sympa de faire quelque chose d'un peu différent avec mes week-ends pour changer.,french,Neutral
ham,"J'espère que vous vous souvenez de remercier votre belle-sœur pour ces boulettes de viande *grins*... je vous aime, bébé",french,Positive
ham,Je ne demande qu'un film d'abt e.,french,Neutral
ham,"Salut juan. Je rentre à la maison sur fri hey. Bien sûr, je m'attends à une fête de bienvenue et beaucoup de cadeaux. Ill téléphone u quand je reviens.",french,Negative
ham,"Merci princesse, vous êtes si sexy...",french,Positive
spam,"Félicitations! 2 Videophones 3G mobiles R le vôtre. appelez le 09061744553 maintenant! videochat wid ur mates, jouer à des jeux de java, Dload polyH musique, noline locationl. bx420. ip4. 5we. 150pm",french,Neutral
ham,"Le signe de la maturité n'est pas quand nous commençons à dire de grandes choses.. Mais en fait c'est, quand nous commençons à comprendre de petites choses... *HAVE A NICE EVENING* BSLVYL",french,Positive
spam,Nous avons essayé de vous contacter re votre réponse à notre offre de 750 minutes 150 texte et un nouveau téléphone vidéo 08002988890 maintenant ou répondre à la livraison gratuite demain,french,Neutral
ham,"SYMPTOMS quand U sont amoureux: ""1.U comme écouter des chansons 2.U obtenir arrêté où u voir le nom de votre bien-aimé 3.U ne sera pas en colère lorsque votre",french,Neutral
ham,Tu peux ouvrir la porte?,french,Neutral
ham,"Ne cherchez pas l'amour, laissez l'amour trouver U. C'est pourquoi son appelé tomber amoureux, bcoz U ne vous forcez pas, U juste tomber et U savent qu'il y a smeone pour tenir U... BSLVYL",french,Neutral
spam,Salut if ur lookin 4 saucy daytime fun wiv busty femme mariée Am gratuit toute la semaine prochaine Chat maintenant 2 temps de tri 09099726429 JANINExx Appels£1/minMobsmoreLKPOBOX177HP51FL,french,Positive
spam,Voulez-vous un nouveau Nokia 3510i couleur téléphone livré demain? Avec 200 minutes gratuit à n'importe quel mobile + 100 texte gratuit + caméscope gratuit Répondre ou téléphoner 08000930705,french,Neutral
ham,"J'ai rejoint la maison, je me baigne, je peux m'appeler maintenant.",french,Neutral
ham,U peut m'appeler maintenant...,french,Neutral
ham,"4 heures à la mienne, juste pour écraser un plan plat.",french,Neutral
spam,URGENT Nous essayons de vous contacter Dernier tirage du week-end spectacles u ont gagné un prix £ 1000 GUARANTIE Appelez 09064017295 Code de réclamation K52 Valable 12hrs 150p pm,french,Positive
ham,Est-ce que l'endroit dat vend des fermetures de 4d?,french,Neutral
ham,Voici l'huître préférée de l'ur... N a eu mon sashimi préféré... Ok lar i dun dire déjà... Attendez que l'estomac commence à gronder...,french,Negative
ham,Les deux :) Je tire de grosses charges alors préparez-vous!,french,Positive
ham,"Désolé, je t'appelle plus tard.",french,Negative
ham,Umma. will call after check in.notre vie va commencer à partir de qatar donc pls prient très fort.,french,Positive
ham,et de les ramasser à partir de différents points,french,Neutral
spam,"YOU 07801543489 sont garantis les derniers Nokia Phone, un lecteur MP3 iPod 40 Go ou un prix £500! Txt mot:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",french,Neutral
ham,Bonjour beautiful! Vous trouvez ce travail? Ne pas être paresseux? Travailler pour récupérer ce filet pour maman? Où est mon petit jouet maintenant? Je lui manque?,french,Positive
ham,"Oui, mais ce qui est pire pour moi",french,Neutral
ham,Oui.mum semble fort:),french,Neutral
ham,J'aime u 2 babe! R u sûr que tout est alrite. Est-ce qu'il est un idiot? Txt bak girlie,french,Negative
spam,Sex up ur mobile avec une photo sexy GRATUITE de la Jordanie! Il suffit de texte BABE à 88600. Puis chaque wk obtenir une célébration sexy! PocketBabe.co.uk 4 photos de plus. 16 £3/wk 087016248,french,Positive
ham,"Ne donnez pas un singe wot qu'ils pensent et je n'ai certainement pas d'ennui. N'importe quel ami de moi et tout cela! Mais ne dormez pas wiv, ce wud être ennuyin!",french,Negative
ham,Décheté... Den muz chiong sur sat n sun liao...,french,Neutral
ham,Mais c'est sur ebay que ça pourrait être moins ailleurs.,french,Neutral
ham,Je viendrai demain.,french,Neutral
ham,Ces enfoirés. Si ça vous fait vous sentir mieux ipads sont des objets de nouveauté sans valeur et vous devriez vous sentir mal pour même vouloir un,french,Neutral
ham,Vous êtes toujours là?,french,Neutral
ham,Votre avis sur moi? 1. Plus de 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. caractère Spl 7. Pas mature 8. Élégant 9. Simple Pls réponse..,french,Positive
ham,"Je sais si vous êtes au travail, mais appelez-moi quand on peut le faire à la maison tout à l'heure. XXX",french,Negative
ham,Oh k k k:)mais il n'est pas un grand tueur.,french,Positive
ham,Poème d'amitié: Cher O cher U R pas près mais je peux entendre ne pas avoir peur vivre avec Cheer Pas plus Tear U R Toujours mon cher. Gud ni8,french,Positive
ham,"Je suis réveillé, quoi de neuf.",french,Neutral
ham,Mec ive a vu beaucoup de corvettes ces derniers temps,french,Neutral
ham,Combien pour un huitième?,french,Neutral
ham,Petey garçon où êtes-vous moi et tous vos amis sont dans le Kingshead descendre si vous pouvez aimer Nic,french,Neutral
ham,"Bon, faites un bon voyage, ne paniquez pas.",french,Neutral
spam,8007 25p 4 Alfie Moon's Children in Need chanson sur ur maf. Tell ur m8s. Txt TONE CHARITY à 8007 pour nokias ou POLY CHARITY pour polys :zed 08701417012 bénéfice 2 charité,french,Positive
ham,"Si vous la renvoyez d'abord, je ne suis pas encore prête.",french,Neutral
ham,"Faites une chose! Changez cette phrase en: ""Parce que je veux 2 se concentrer dans ma carrière éducative im partir d'ici..""",french,Neutral
ham,Wat si tard encore tôt mah. Ou nous juz aller 4 dîner lor. Aiya i dunno...,french,Negative
ham,"Désolé de ne pas être allé à cet endroit, je le ferai demain.",french,Neutral
ham,"L'amour n'est pas une décision, c'est un sentiment. Si nous pouvions décider qui aimer, alors, la vie serait beaucoup plus simple, mais alors moins magique",french,Neutral
ham,"Qu'est-ce qu'il se passe, ma chère?",french,Neutral
spam,Babe: U veux que je donne u bébé! Im méchant et avoir une chose 4 salestyguys. Fantastique un moment grossier avec une salope sexy. Et si on allait slo n hard! Txt XXX SLO(4msgs),french,Positive
spam,"Enchère 4. L'offre la plus élevée est maintenant £54. L'offre maximale suivante est £71. Pour soumissionner, envoyez BIDS par exemple 10 (pour soumissionner £10) à 83383. Bonne chance.",french,Positive
spam,"Bears Pic Nick, et Tom, Pete et... Dick. En fait, tous les types d'essayer le chat gay avec le téléchargement de photo appeler 0871873066 (10p/min). 2 arrêts textes téléphone 08712460324",french,Negative
ham,Vous nous rendez ma preuve d'identité et &lt;#&gt; rs. Nous ne vous permettrons pas de travailler. Nous viendrons à votre maison dans les jours,french,Neutral
ham,J'ai besoin d'une connexion ou quoi que ce soit,french,Neutral
ham,"Kate Jackson centre de rec avant 7h, n'est-ce pas?",french,Neutral
ham,Non * je travaille sur le truc de sonner u mais ont toute la maison pleine de cris de gamins alors * je tire mes cheveux dehors! Aimant u,french,Neutral
ham,Super. Espérons que vous utilisez vos connexions de mode hommes aussi parce que vous ne pouvez jamais savoir pourquoi de vieux amis peuvent vous conduire à aujourd'hui,french,Positive
ham,Je les ai envoyés.,french,Neutral
ham,Tu t'es encore défoncé?,french,Neutral
spam,URGENT! Nous essayons de contacter U. Todays draw montre que vous avez gagné un prix de £800 GUARANTIEED. Appelez 09050001808 de la ligne terrestre.,french,Positive
spam,Voulez-vous 750 à tout moment any network mins 150 text et un nouveau téléphone VIDEO pour seulement cinq livres par semaine appeler 08002888812 ou répondre à la livraison demain,french,Negative
ham,Désolé pour ça c'est mon téléphone de potes et je ne l'ai pas écrit aimer Kate,french,Neutral
ham,Lol j'allais le mois dernier. J'en ai encaissé mais j'ai quitté &lt;#&gt; juste au cas où. Je collectionnais plus pendant la semaine parce qu'ils l'ont annoncé sur le blog.,french,Positive
